date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:37	55144/55144	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2008%20Feb%202023%2007:19:46%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-brands-400.woff2	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:37	64392/64392	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2008%20Feb%202023%2007:21:43%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-brands-400.woff	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-brands-400.woff	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:37	99468/99468	---M--	200	added ('OK')	application/x-font-ttf	date:Wed,%2008%20Feb%202023%2007:20:10%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-brands-400.ttf	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:38	30788/30788	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Feb%202023%2007:20:21%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.eot?	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400d41d.eot	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:38	12216/12216	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2008%20Feb%202023%2007:20:22%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.woff2	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400.woff2	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:38	30788/30788	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Feb%202023%2007:20:16%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.eot	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400.eot	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:38	511707/511707	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Feb%202023%2007:20:13%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-brands-400.svg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-brands-400.svg	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:38	30560/30560	---M--	200	added ('OK')	application/x-font-ttf	date:Wed,%2008%20Feb%202023%2007:20:25%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.ttf	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400.ttf	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:39	14672/14672	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2008%20Feb%202023%2007:20:23%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.woff	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400.woff	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:39	103937/103937	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Feb%202023%2007:20:27%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-regular-400.svg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-regular-400.svg	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:39	115148/115148	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Feb%202023%2007:20:29%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.eot	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900.eot	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:39	115148/115148	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Feb%202023%2007:20:31%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.eot?	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900d41d.eot	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:40	44068/44068	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2008%20Feb%202023%2007:20:34%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.woff2	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900.woff2	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:40	55484/55484	---MCZ	200	added ('OK')	application/font-woff	date:Wed,%2008%20Feb%202023%2007:20:38%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.woff	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900.woff	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:41	114928/114928	---M--	200	added ('OK')	application/x-font-ttf	date:Wed,%2008%20Feb%202023%2007:20:39%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.ttf	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900.ttf	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:41	3606/3606	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Feb%202023%2007:14:23%20GMT	https://brandio.io/envato/iofrm/html/images/logo-dark.svg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/images/logo-dark.svg	(from https://brandio.io/envato/iofrm/html/css/iofrm-style.css)
09:42:42	420283/420283	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Feb%202023%2007:20:41%20GMT	https://brandio.io/envato/iofrm/html/webfonts/fa-solid-900.svg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/webfonts/fa-solid-900.svg	(from https://brandio.io/envato/iofrm/html/css/fontawesome-all.min.css)
09:42:42	2439/2439	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Jan%202022%2018:24:28%20GMT	https://brandio.io/envato/iofrm/html/login1.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login1.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:42	32232/32232	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form1.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form1.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:43	2538/2538	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login2.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login2.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:43	26233/26233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form2.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form2.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:43	2947/2947	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login3.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login3.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:44	24092/24092	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form3.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form3.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:44	2497/2497	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login4.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login4.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:44	24670/24670	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form4.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form4.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:44	26982/26982	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form5.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form5.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:45	2497/2497	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login6.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login6.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:46	2497/2497	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login7.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login7.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:46	21281/21281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form7.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form7.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:46	23540/23540	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form6.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form6.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:46	2846/2846	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login8.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login8.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:47	25140/25140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form8.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form8.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:48	2608/2608	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login9.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login9.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:49	25335/25335	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form9.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form9.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:49	1156047/1156047	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/images/img1.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/images/img1.jpg	(from https://brandio.io/envato/iofrm/html/css/iofrm-style.css)
09:42:49	2401/2401	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login10.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login10.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:50	14680/14680	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form10.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form10.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:51	2401/2401	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login11.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login11.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:51	11272/11272	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form11.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form11.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:52	2401/2401	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login12.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login12.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:52	12577/12577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form12.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form12.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:53	2722/2722	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login13.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login13.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:53	17874/17874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form13.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form13.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:53	2475/2475	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login14.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login14.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:54	11933/11933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form14.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form14.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:54	2722/2722	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login15.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login15.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:55	14202/14202	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form15.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form15.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:55	3953/3953	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/profile1.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/profile1.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:56	19034/19034	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form15-p.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form15-p.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:58	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login16.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login16.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:58	21478/21478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form16.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form16.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:58	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login17.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login17.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:59	47681/47681	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form17.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form17.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:59	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login18.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login18.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:42:59	24505/24505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form18.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form18.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:00	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login19.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login19.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:00	18830/18830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form19.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form19.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:00	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login20.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login20.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:01	20446/20446	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form20.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form20.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:01	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login21.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login21.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:01	20390/20390	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form21.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form21.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:02	2589/2589	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/login22.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/login22.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:02	19042/19042	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jun%202019%2009:31:47%20GMT	https://brandio.io/envato/iofrm/html/img/form22.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form22.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:03	5588/5588	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Jul%202021%2008:10:14%20GMT	https://brandio.io/envato/iofrm/html/job-app1.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/job-app1.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:03	55555/55555	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Aug%202019%2010:48:52%20GMT	https://brandio.io/envato/iofrm/html/img/form23.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form23.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:03	5581/5581	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202019%2010:13:31%20GMT	https://brandio.io/envato/iofrm/html/job-app2.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/job-app2.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:04	53946/53946	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Aug%202019%2010:49:22%20GMT	https://brandio.io/envato/iofrm/html/img/form24.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form24.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:04	7010/7010	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202019%2007:44:24%20GMT	https://brandio.io/envato/iofrm/html/payment1.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/payment1.html	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:04	21217/21217	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Oct%202019%2009:17:56%20GMT	https://brandio.io/envato/iofrm/html/img/form25.jpg	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/img/form25.jpg	(from https://brandio.io/envato/iofrm/html/index.html)
09:43:04	2911/2911	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202020%2010:19:34%20GMT	https://brandio.io/envato/iofrm/html/contact1.html	C:/xampp/htdocs/loginku/brandio.io/envato/iofrm/html/contact1.html	(from https://brandio.io/envato/iofrm/html/index.html)
